path,name,cat1,cat2,cat3
./images/deepCats/test/animal/bird/CUB_048.European_Goldfinch/European_Goldfinch_0047_33332.jpg,European_Goldfinch_0047_33332.jpg,animal,bird,CUB_048.European_Goldfinch
./images/deepCats/test/animal/dog/n02087122_5794.JPEG,n02087122_5794.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_7533.JPEG,n02103406_7533.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5509.JPEG,n02087122_5509.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_31651.JPEG,n02084071_31651.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_4308.JPEG,n02087122_4308.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_5178.JPEG,n02084071_5178.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_12449.JPEG,n02084071_12449.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_10774.JPEG,n02085374_10774.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_4212.JPEG,n02087122_4212.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_741.JPEG,n02084071_741.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_2696.JPEG,n02085374_2696.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_452.JPEG,n02085374_452.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_13314.JPEG,n02085374_13314.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_22630.JPEG,n02084071_22630.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_30138.JPEG,n02084071_30138.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_31489.JPEG,n02084071_31489.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_440.JPEG,n02087122_440.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5213.JPEG,n02087122_5213.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_4912.JPEG,n02085374_4912.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_29091.JPEG,n02084071_29091.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6630.JPEG,n02087122_6630.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5749.JPEG,n02087122_5749.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_5615.JPEG,n02084071_5615.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_14813.JPEG,n02085374_14813.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_5984.JPEG,n02103406_5984.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_6113.JPEG,n02085374_6113.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_895.JPEG,n02085374_895.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_28810.JPEG,n02084071_28810.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6465.JPEG,n02087122_6465.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_4098.JPEG,n02087122_4098.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_1786.JPEG,n02085374_1786.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_3904.JPEG,n02085374_3904.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_797.JPEG,n02084071_797.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_16589.JPEG,n02085374_16589.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_331.JPEG,n02103406_331.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_976.JPEG,n02103406_976.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5264.JPEG,n02087122_5264.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_8057.JPEG,n02103406_8057.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_8829.JPEG,n02085374_8829.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_1425.JPEG,n02084071_1425.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_1112.JPEG,n02087122_1112.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_5803.JPEG,n02085374_5803.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6004.JPEG,n02087122_6004.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_3840.JPEG,n02087122_3840.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_31811.JPEG,n02084071_31811.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_10280.JPEG,n02085374_10280.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_3241.JPEG,n02103406_3241.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_130.JPEG,n02085374_130.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_786.JPEG,n02085374_786.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_6629.JPEG,n02084071_6629.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_2556.JPEG,n02103406_2556.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_10585.JPEG,n02085374_10585.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_3520.JPEG,n02085374_3520.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_420.JPEG,n02103406_420.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_554.JPEG,n02087122_554.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_16018.JPEG,n02085374_16018.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_7729.JPEG,n02087122_7729.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_1254.JPEG,n02103406_1254.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_14260.JPEG,n02084071_14260.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6051.JPEG,n02087122_6051.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_6239.JPEG,n02085374_6239.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_1653.JPEG,n02087122_1653.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_10421.JPEG,n02084071_10421.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_15384.JPEG,n02085374_15384.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_16246.JPEG,n02085374_16246.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_391.JPEG,n02103406_391.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6511.JPEG,n02087122_6511.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_7499.JPEG,n02084071_7499.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5569.JPEG,n02087122_5569.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_95.JPEG,n02085374_95.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_28969.JPEG,n02084071_28969.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_5328.JPEG,n02085374_5328.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_1647.JPEG,n02103406_1647.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_30693.JPEG,n02084071_30693.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_206.JPEG,n02084071_206.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_1832.JPEG,n02084071_1832.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_16875.JPEG,n02085374_16875.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_464.JPEG,n02087122_464.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_2386.JPEG,n02087122_2386.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_5029.JPEG,n02087122_5029.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_1617.JPEG,n02087122_1617.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_6425.JPEG,n02087122_6425.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_1283.JPEG,n02084071_1283.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_12113.JPEG,n02103406_12113.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_530.JPEG,n02084071_530.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_13295.JPEG,n02085374_13295.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_2092.JPEG,n02103406_2092.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_3586.JPEG,n02087122_3586.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_627.JPEG,n02084071_627.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_6778.JPEG,n02085374_6778.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_19352.JPEG,n02084071_19352.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_1499.JPEG,n02087122_1499.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_596.JPEG,n02084071_596.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02103406_8113.JPEG,n02103406_8113.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_24240.JPEG,n02084071_24240.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_1546.JPEG,n02084071_1546.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_28850.JPEG,n02084071_28850.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02084071_5209.JPEG,n02084071_5209.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02085374_4613.JPEG,n02085374_4613.JPEG,animal,dog,
./images/deepCats/test/animal/dog/n02087122_9755.JPEG,n02087122_9755.JPEG,animal,dog,
./images/deepCats/test/vehicle/bus/n02924116_27711.JPEG,n02924116_27711.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_59892.JPEG,n02924116_59892.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_5336.JPEG,n04212165_5336.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_49638.JPEG,n02924116_49638.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_24044.JPEG,n02924116_24044.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_5249.JPEG,n04212165_5249.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_27975.JPEG,n02924116_27975.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1483.JPEG,n04212165_1483.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_39160.JPEG,n04487081_39160.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_7696.JPEG,n04487081_7696.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_8657.JPEG,n04487081_8657.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_2924.JPEG,n04212165_2924.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4879.JPEG,n04212165_4879.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_1768.JPEG,n04487081_1768.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_31310.JPEG,n04487081_31310.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_411.JPEG,n04487081_411.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_6853.JPEG,n04487081_6853.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_10981.JPEG,n04487081_10981.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_2674.JPEG,n04212165_2674.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_5899.JPEG,n04487081_5899.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_37592.JPEG,n02924116_37592.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_55002.JPEG,n02924116_55002.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_105849.JPEG,n02924116_105849.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_79111.JPEG,n02924116_79111.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4507.JPEG,n04212165_4507.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4589.JPEG,n04212165_4589.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_33349.JPEG,n02924116_33349.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_52598.JPEG,n02924116_52598.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_13888.JPEG,n02924116_13888.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_1216.JPEG,n04487081_1216.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4647.JPEG,n04212165_4647.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_2605.JPEG,n04487081_2605.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_68155.JPEG,n02924116_68155.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_6221.JPEG,n04212165_6221.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_5765.JPEG,n04212165_5765.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_2454.JPEG,n04212165_2454.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_11070.JPEG,n04487081_11070.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_14233.JPEG,n04487081_14233.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_5040.JPEG,n04212165_5040.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_4059.JPEG,n04487081_4059.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_79456.JPEG,n02924116_79456.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_2680.JPEG,n02924116_2680.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_6062.JPEG,n04487081_6062.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_43214.JPEG,n02924116_43214.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_13315.JPEG,n04487081_13315.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_257.JPEG,n04212165_257.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_824.JPEG,n04487081_824.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_12338.JPEG,n04487081_12338.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_3059.JPEG,n04212165_3059.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_1345.JPEG,n02924116_1345.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1566.JPEG,n04212165_1566.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_14498.JPEG,n04487081_14498.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_1689.JPEG,n04487081_1689.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_207.JPEG,n04487081_207.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4861.JPEG,n04212165_4861.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1722.JPEG,n04212165_1722.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_12168.JPEG,n04487081_12168.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_2293.JPEG,n04487081_2293.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_3177.JPEG,n04487081_3177.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_19719.JPEG,n04487081_19719.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_9128.JPEG,n02924116_9128.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_63766.JPEG,n02924116_63766.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_5630.JPEG,n04212165_5630.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_13992.JPEG,n02924116_13992.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_8712.JPEG,n04487081_8712.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_3500.JPEG,n04212165_3500.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_2135.JPEG,n04212165_2135.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_14655.JPEG,n04487081_14655.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_86720.JPEG,n02924116_86720.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_17238.JPEG,n02924116_17238.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_229.JPEG,n04487081_229.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1028.JPEG,n04212165_1028.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1320.JPEG,n04212165_1320.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_44909.JPEG,n02924116_44909.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_20366.JPEG,n04487081_20366.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_37157.JPEG,n02924116_37157.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_23129.JPEG,n04487081_23129.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_10417.JPEG,n04487081_10417.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1393.JPEG,n04212165_1393.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_11385.JPEG,n04487081_11385.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_1790.JPEG,n04487081_1790.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1517.JPEG,n04212165_1517.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_23038.JPEG,n04487081_23038.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_45369.JPEG,n02924116_45369.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_4805.JPEG,n04212165_4805.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_17087.JPEG,n04487081_17087.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_8385.JPEG,n04487081_8385.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_7444.JPEG,n04487081_7444.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_3073.JPEG,n04212165_3073.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_17513.JPEG,n04487081_17513.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_86270.JPEG,n02924116_86270.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n02924116_73290.JPEG,n02924116_73290.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_6583.JPEG,n04212165_6583.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_2241.JPEG,n04487081_2241.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_3471.JPEG,n04212165_3471.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_1359.JPEG,n04212165_1359.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_7953.JPEG,n04487081_7953.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_1157.JPEG,n04487081_1157.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04487081_8130.JPEG,n04487081_8130.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/bus/n04212165_6089.JPEG,n04212165_6089.JPEG,vehicle,bus,
./images/deepCats/test/vehicle/car/n02960352_13686.JPEG,n02960352_13686.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_2442.JPEG,n04516354_2442.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_1457.JPEG,n04516354_1457.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_2758.JPEG,n04347119_2758.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_12592.JPEG,n02958343_12592.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_1506.JPEG,n04347119_1506.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_3559.JPEG,n04516354_3559.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_5058.JPEG,n03268790_5058.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04285008_6204.JPEG,n04285008_6204.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_1512.JPEG,n02960352_1512.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_14253.JPEG,n03079136_14253.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_4418.JPEG,n04516354_4418.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_1868.JPEG,n02960352_1868.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_4521.JPEG,n02958343_4521.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_15890.JPEG,n03268790_15890.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_13720.JPEG,n02958343_13720.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_4383.JPEG,n02958343_4383.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_81255.JPEG,n02958343_81255.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_3824.JPEG,n02960352_3824.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_10616.JPEG,n02960352_10616.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_1801.JPEG,n04347119_1801.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_1574.JPEG,n02960352_1574.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_2834.JPEG,n03268790_2834.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_4851.JPEG,n03828020_4851.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_49336.JPEG,n02958343_49336.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_5452.JPEG,n03828020_5452.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_2347.JPEG,n03828020_2347.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_5721.JPEG,n03079136_5721.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_14098.JPEG,n02958343_14098.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_12318.JPEG,n02960352_12318.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04459122_10740.JPEG,n04459122_10740.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04285008_5897.JPEG,n04285008_5897.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_7727.JPEG,n03828020_7727.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_819.JPEG,n04516354_819.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_62170.JPEG,n02958343_62170.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_48999.JPEG,n02958343_48999.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_6647.JPEG,n03828020_6647.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_12858.JPEG,n02960352_12858.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_3675.JPEG,n04347119_3675.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_11106.JPEG,n02958343_11106.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04459122_12258.JPEG,n04459122_12258.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_8724.JPEG,n03828020_8724.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_9139.JPEG,n04516354_9139.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_898.JPEG,n03828020_898.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_129.JPEG,n03079136_129.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_4036.JPEG,n03268790_4036.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_14582.JPEG,n03079136_14582.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_62444.JPEG,n02958343_62444.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_11703.JPEG,n02958343_11703.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_137.JPEG,n02960352_137.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_6948.JPEG,n03268790_6948.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_7093.JPEG,n04516354_7093.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_20466.JPEG,n03079136_20466.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_704.JPEG,n03828020_704.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03828020_2233.JPEG,n03828020_2233.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_2077.JPEG,n03079136_2077.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_6594.JPEG,n04516354_6594.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_1373.JPEG,n04347119_1373.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04285008_4841.JPEG,n04285008_4841.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_420.JPEG,n02960352_420.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_11963.JPEG,n02958343_11963.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_13019.JPEG,n03268790_13019.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_7918.JPEG,n02958343_7918.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03079136_3562.JPEG,n03079136_3562.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n03268790_3734.JPEG,n03268790_3734.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_4294.JPEG,n02958343_4294.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02960352_12046.JPEG,n02960352_12046.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04285008_514.JPEG,n04285008_514.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_2448.JPEG,n04347119_2448.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04347119_1965.JPEG,n04347119_1965.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04516354_3536.JPEG,n04516354_3536.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n02958343_81823.JPEG,n02958343_81823.JPEG,vehicle,car,
./images/deepCats/test/vehicle/car/n04285008_12937.JPEG,n04285008_12937.JPEG,vehicle,car,
